V1,V2,V3
-59.8916666666667,46.6916666666667,-68
-59.875,46.6916666666667,-67
-59.8583333333333,46.6916666666667,-67
-59.8416666666667,46.6916666666667,-68
-59.825,46.6916666666667,-70
-59.8083333333333,46.6916666666667,-74
-59.7916666666667,46.6916666666667,-83
-59.775,46.6916666666667,-95
-59.7583333333333,46.6916666666667,-117
-59.7416666666667,46.6916666666667,-141
-59.725,46.6916666666667,-167
-59.7083333333333,46.6916666666667,-138
-59.6916666666667,46.6916666666667,-112
-59.675,46.6916666666667,-96
-59.6583333333333,46.6916666666667,-95
-59.6416666666667,46.6916666666667,-116
-59.625,46.6916666666667,-144
-59.6083333333333,46.6916666666667,-169
-59.5916666666667,46.6916666666667,-195
-59.575,46.6916666666667,-218
-59.5583333333333,46.6916666666667,-242
-59.5416666666667,46.6916666666667,-265
-59.525,46.6916666666667,-286
-59.5083333333333,46.6916666666667,-300
-64.9916666666667,46.675,14
-64.975,46.675,19
-64.9583333333333,46.675,21
-64.9416666666667,46.675,19
-64.925,46.675,16
-64.9083333333333,46.675,13
-64.8916666666667,46.675,10
-64.875,46.675,4
-64.8583333333333,46.675,4
-64.8416666666667,46.675,9
-64.825,46.675,8
-64.8083333333333,46.675,7
-64.7916666666667,46.675,8
-64.775,46.675,3
-64.7583333333333,46.675,2
-64.7416666666667,46.675,3
-64.725,46.675,7
-64.7083333333333,46.675,-1
-64.6916666666667,46.675,-1
-64.675,46.675,-3
-64.6583333333333,46.675,-4
-64.6416666666667,46.675,-5
-64.625,46.675,-6
-64.6083333333333,46.675,-7
-64.5916666666667,46.675,-7
-64.575,46.675,-7
-64.5583333333333,46.675,-7
-64.5416666666667,46.675,-7
-64.525,46.675,-6
-64.5083333333333,46.675,-6
-64.4916666666667,46.675,-5
-64.475,46.675,-3
-64.4583333333333,46.675,-2
-64.4416666666667,46.675,-1
-64.425,46.675,0
-64.4083333333333,46.675,28
-64.3916666666667,46.675,29
-64.375,46.675,29
-64.3583333333333,46.675,24
-64.3416666666667,46.675,25
-64.325,46.675,33
-64.3083333333333,46.675,33
-64.2916666666667,46.675,29
-64.275,46.675,31
-64.2583333333333,46.675,28
-64.2416666666667,46.675,22
-64.225,46.675,21
-64.2083333333333,46.675,20
-64.1916666666667,46.675,15
-64.175,46.675,16
-64.1583333333333,46.675,14
-64.1416666666667,46.675,11
-64.125,46.675,10
-64.1083333333333,46.675,11
-64.0916666666667,46.675,7
-64.075,46.675,8
-64.0583333333333,46.675,12
-64.0416666666667,46.675,17
-64.025,46.675,18
-64.0083333333333,46.675,18
-63.9916666666667,46.675,18
-63.975,46.675,16
-63.9583333333333,46.675,13
-63.9416666666667,46.675,7
-63.925,46.675,4
-63.9083333333333,46.675,-1
-63.8916666666667,46.675,-2
-63.875,46.675,-2
-63.8583333333333,46.675,-4
-63.8416666666667,46.675,-6
-63.825,46.675,-9
-63.8083333333333,46.675,-11
-63.7916666666667,46.675,-13
-63.775,46.675,-15
-63.7583333333333,46.675,-17
-63.7416666666667,46.675,-19
-63.725,46.675,-22
-63.7083333333333,46.675,-24
-63.6916666666667,46.675,-26
-63.675,46.675,-28
-63.6583333333333,46.675,-30
-63.6416666666667,46.675,-31
-63.625,46.675,-32
-63.6083333333333,46.675,-33
-63.5916666666667,46.675,-33
-63.575,46.675,-34
-63.5583333333333,46.675,-35
-63.5416666666667,46.675,-35
-63.525,46.675,-36
-63.5083333333333,46.675,-37
-63.4916666666667,46.675,-38
-63.475,46.675,-38
-63.4583333333333,46.675,-39
-63.4416666666667,46.675,-40
-63.425,46.675,-40
-63.4083333333333,46.675,-41
-63.3916666666667,46.675,-41
-63.375,46.675,-42
-63.3583333333333,46.675,-42
-63.3416666666667,46.675,-43
-63.325,46.675,-43
-63.3083333333333,46.675,-44
-63.2916666666667,46.675,-44
-63.275,46.675,-44
-63.2583333333333,46.675,-44
-63.2416666666667,46.675,-45
-63.225,46.675,-45
-63.2083333333333,46.675,-46
-63.1916666666667,46.675,-46
-63.175,46.675,-47
-63.1583333333333,46.675,-48
-63.1416666666667,46.675,-48
-63.125,46.675,-49
-63.1083333333333,46.675,-48
-63.0916666666667,46.675,-47
-63.075,46.675,-46
-63.0583333333333,46.675,-46
-63.0416666666667,46.675,-46
-63.025,46.675,-47
-63.0083333333333,46.675,-46
-62.9916666666667,46.675,-46
-62.975,46.675,-46
-62.9583333333333,46.675,-47
-62.9416666666667,46.675,-48
-62.925,46.675,-49
-62.9083333333333,46.675,-50
-62.8916666666667,46.675,-50
-62.875,46.675,-51
-62.8583333333333,46.675,-51
-62.8416666666667,46.675,-52
-62.825,46.675,-53
-62.8083333333333,46.675,-53
-62.7916666666667,46.675,-53
-62.775,46.675,-52
-62.7583333333333,46.675,-51
-62.7416666666667,46.675,-51
-62.725,46.675,-50
-62.7083333333333,46.675,-50
-62.6916666666667,46.675,-49
-62.675,46.675,-49
-62.6583333333333,46.675,-50
-62.6416666666667,46.675,-51
-62.625,46.675,-52
-62.6083333333333,46.675,-52
-62.5916666666667,46.675,-53
-62.575,46.675,-53
-62.5583333333333,46.675,-54
-62.5416666666667,46.675,-55
-62.525,46.675,-55
-62.5083333333333,46.675,-54
-62.4916666666667,46.675,-54
-62.475,46.675,-55
-62.4583333333333,46.675,-55
-62.4416666666667,46.675,-56
-62.425,46.675,-56
-62.4083333333333,46.675,-56
-62.3916666666667,46.675,-55
-62.375,46.675,-55
-62.3583333333333,46.675,-55
-62.3416666666667,46.675,-56
-62.325,46.675,-57
-62.3083333333333,46.675,-57
-62.2916666666667,46.675,-55
-62.275,46.675,-54
-62.2583333333333,46.675,-52
-62.2416666666667,46.675,-52
-62.225,46.675,-53
-62.2083333333333,46.675,-56
-62.1916666666667,46.675,-58
-62.175,46.675,-57
-62.1583333333333,46.675,-55
-62.1416666666667,46.675,-54
-62.125,46.675,-54
-62.1083333333333,46.675,-54
-62.0916666666667,46.675,-54
-62.075,46.675,-55
-62.0583333333333,46.675,-56
-62.0416666666667,46.675,-57
-62.025,46.675,-58
-62.0083333333333,46.675,-58
-61.9916666666667,46.675,-57
-61.975,46.675,-55
-61.9583333333333,46.675,-53
-61.9416666666667,46.675,-53
-61.925,46.675,-54
-61.9083333333333,46.675,-54
-61.8916666666667,46.675,-54
-61.875,46.675,-56
-61.8583333333333,46.675,-57
-61.8416666666667,46.675,-59
-61.825,46.675,-60
-61.8083333333333,46.675,-61
-61.7916666666667,46.675,-62
-61.775,46.675,-61
-61.7583333333333,46.675,-61
-61.7416666666667,46.675,-62
-61.725,46.675,-63
-61.7083333333333,46.675,-64
-61.6916666666667,46.675,-64
-61.675,46.675,-65
-61.6583333333333,46.675,-65
-61.6416666666667,46.675,-64
-61.625,46.675,-63
-61.6083333333333,46.675,-63
-61.5916666666667,46.675,-64
-61.575,46.675,-64
-61.5583333333333,46.675,-65
-61.5416666666667,46.675,-66
-61.525,46.675,-66
-61.5083333333333,46.675,-67
-61.4916666666667,46.675,-68
-61.475,46.675,-68
-61.4583333333333,46.675,-67
-61.4416666666667,46.675,-67
-61.425,46.675,-67
-61.4083333333333,46.675,-67
-61.3916666666667,46.675,-66
-61.375,46.675,-66
-61.3583333333333,46.675,-67
-61.3416666666667,46.675,-71
-61.325,46.675,-77
-61.3083333333333,46.675,-85
-61.2916666666667,46.675,-91
-61.275,46.675,-92
-61.2583333333333,46.675,-90
-61.2416666666667,46.675,-88
-61.225,46.675,-87
-61.2083333333333,46.675,-88
-61.1916666666667,46.675,-88
-61.175,46.675,-86
-61.1583333333333,46.675,-82
-61.1416666666667,46.675,-74
-61.125,46.675,-72
-61.1083333333333,46.675,-60
-61.0916666666667,46.675,-47
-61.075,46.675,-38
-61.0583333333333,46.675,-29
-61.0416666666667,46.675,-20
-61.025,46.675,-13
-61.0083333333333,46.675,-6
-60.9916666666667,46.675,-3
-60.975,46.675,6
-60.9583333333333,46.675,129
-60.9416666666667,46.675,328
-60.925,46.675,304
-60.9083333333333,46.675,341
-60.8916666666667,46.675,412
-60.875,46.675,427
-60.8583333333333,46.675,467
-60.8416666666667,46.675,431
-60.825,46.675,394
-60.8083333333333,46.675,406
-60.7916666666667,46.675,453
-60.775,46.675,478
-60.7583333333333,46.675,469
-60.7416666666667,46.675,491
-60.725,46.675,495
-60.7083333333333,46.675,505
-60.6916666666667,46.675,506
-60.675,46.675,489
-60.6583333333333,46.675,476
-60.6416666666667,46.675,470
-60.625,46.675,474
-60.6083333333333,46.675,484
-60.5916666666667,46.675,475
-60.575,46.675,467
-60.5583333333333,46.675,423
-60.5416666666667,46.675,297
-60.525,46.675,270
-60.5083333333333,46.675,257
-60.4916666666667,46.675,337
-60.475,46.675,324
-60.4583333333333,46.675,315
-60.4416666666667,46.675,223
-60.425,46.675,86
-60.4083333333333,46.675,0
-60.3916666666667,46.675,-1
-60.375,46.675,-1
-60.3583333333333,46.675,-6
-60.3416666666667,46.675,-21
-60.325,46.675,-44
-60.3083333333333,46.675,-63
-60.2916666666667,46.675,-81
-60.275,46.675,-96
-60.2583333333333,46.675,-108
-60.2416666666667,46.675,-120
-60.225,46.675,-128
-60.2083333333333,46.675,-129
-60.1916666666667,46.675,-126
-60.175,46.675,-125
-60.1583333333333,46.675,-125
-60.1416666666667,46.675,-125
-60.125,46.675,-125
-60.1083333333333,46.675,-125
-60.0916666666667,46.675,-123
-60.075,46.675,-121
-60.0583333333333,46.675,-120
-60.0416666666667,46.675,-119
-60.025,46.675,-116
-60.0083333333333,46.675,-108
-59.9916666666667,46.675,-94
-59.975,46.675,-76
-59.9583333333333,46.675,-63
-59.9416666666667,46.675,-60
-59.925,46.675,-63
-59.9083333333333,46.675,-64
-59.8916666666667,46.675,-65
-59.875,46.675,-66
-59.8583333333333,46.675,-67
-59.8416666666667,46.675,-67
-59.825,46.675,-68
-59.8083333333333,46.675,-70
-59.7916666666667,46.675,-75
-59.775,46.675,-84
-59.7583333333333,46.675,-97
-59.7416666666667,46.675,-113
-59.725,46.675,-120
-59.7083333333333,46.675,-109
-59.6916666666667,46.675,-92
-59.675,46.675,-82
-59.6583333333333,46.675,-82
-59.6416666666667,46.675,-92
-59.625,46.675,-106
-59.6083333333333,46.675,-124
-59.5916666666667,46.675,-146
-59.575,46.675,-176
-59.5583333333333,46.675,-208
-59.5416666666667,46.675,-236
-59.525,46.675,-260
-59.5083333333333,46.675,-278
-64.9916666666667,46.6583333333333,22
-64.975,46.6583333333333,21
-64.9583333333333,46.6583333333333,19
-64.9416666666667,46.6583333333333,17
-64.925,46.6583333333333,16
-64.9083333333333,46.6583333333333,14
-64.8916666666667,46.6583333333333,8
-64.875,46.6583333333333,0
-64.8583333333333,46.6583333333333,8
-64.8416666666667,46.6583333333333,11
-64.825,46.6583333333333,12
-64.8083333333333,46.6583333333333,12
-64.7916666666667,46.6583333333333,13
-64.775,46.6583333333333,10
-64.7583333333333,46.6583333333333,7
-64.7416666666667,46.6583333333333,8
-64.725,46.6583333333333,8
-64.7083333333333,46.6583333333333,-1
-64.6916666666667,46.6583333333333,-3
-64.675,46.6583333333333,-3
-64.6583333333333,46.6583333333333,-5
-64.6416666666667,46.6583333333333,-5
-64.625,46.6583333333333,-7
-64.6083333333333,46.6583333333333,-7
-64.5916666666667,46.6583333333333,-8
-64.575,46.6583333333333,-9
-64.5583333333333,46.6583333333333,-10
-64.5416666666667,46.6583333333333,-9
-64.525,46.6583333333333,-10
-64.5083333333333,46.6583333333333,-7
-64.4916666666667,46.6583333333333,-8
-64.475,46.6583333333333,-5
-64.4583333333333,46.6583333333333,-4
-64.4416666666667,46.6583333333333,-1
-64.425,46.6583333333333,-2
-64.4083333333333,46.6583333333333,11
-64.3916666666667,46.6583333333333,15
-64.375,46.6583333333333,19
-64.3583333333333,46.6583333333333,19
-64.3416666666667,46.6583333333333,13
-64.325,46.6583333333333,10
-64.3083333333333,46.6583333333333,16
-64.2916666666667,46.6583333333333,15
-64.275,46.6583333333333,15
-64.2583333333333,46.6583333333333,19
-64.2416666666667,46.6583333333333,21
-64.225,46.6583333333333,24
-64.2083333333333,46.6583333333333,21
-64.1916666666667,46.6583333333333,11
-64.175,46.6583333333333,23
-64.1583333333333,46.6583333333333,17
-64.1416666666667,46.6583333333333,14
-64.125,46.6583333333333,15
-64.1083333333333,46.6583333333333,12
-64.0916666666667,46.6583333333333,5
-64.075,46.6583333333333,4
-64.0583333333333,46.6583333333333,13
-64.0416666666667,46.6583333333333,23
-64.025,46.6583333333333,19
-64.0083333333333,46.6583333333333,20
-63.9916666666667,46.6583333333333,21
-63.975,46.6583333333333,17
-63.9583333333333,46.6583333333333,8
-63.9416666666667,46.6583333333333,6
-63.925,46.6583333333333,4
-63.9083333333333,46.6583333333333,7
-63.8916666666667,46.6583333333333,-1
-63.875,46.6583333333333,-1
-63.8583333333333,46.6583333333333,-1
-63.8416666666667,46.6583333333333,-2
-63.825,46.6583333333333,-5
-63.8083333333333,46.6583333333333,-6
-63.7916666666667,46.6583333333333,-9
-63.775,46.6583333333333,-10
-63.7583333333333,46.6583333333333,-13
-63.7416666666667,46.6583333333333,-15
-63.725,46.6583333333333,-18
-63.7083333333333,46.6583333333333,-21
-63.6916666666667,46.6583333333333,-24
-63.675,46.6583333333333,-27
-63.6583333333333,46.6583333333333,-30
-63.6416666666667,46.6583333333333,-30
-63.625,46.6583333333333,-30
-63.6083333333333,46.6583333333333,-31
-63.5916666666667,46.6583333333333,-31
-63.575,46.6583333333333,-31
-63.5583333333333,46.6583333333333,-31
-63.5416666666667,46.6583333333333,-33
-63.525,46.6583333333333,-33
-63.5083333333333,46.6583333333333,-35
-63.4916666666667,46.6583333333333,-35
-63.475,46.6583333333333,-36
-63.4583333333333,46.6583333333333,-36
-63.4416666666667,46.6583333333333,-38
-63.425,46.6583333333333,-39
-63.4083333333333,46.6583333333333,-39
-63.3916666666667,46.6583333333333,-40
-63.375,46.6583333333333,-40
-63.3583333333333,46.6583333333333,-41
-63.3416666666667,46.6583333333333,-41
-63.325,46.6583333333333,-42
-63.3083333333333,46.6583333333333,-42
-63.2916666666667,46.6583333333333,-43
-63.275,46.6583333333333,-43
-63.2583333333333,46.6583333333333,-43
-63.2416666666667,46.6583333333333,-44
-63.225,46.6583333333333,-44
-63.2083333333333,46.6583333333333,-45
-63.1916666666667,46.6583333333333,-45
-63.175,46.6583333333333,-46
-63.1583333333333,46.6583333333333,-47
-63.1416666666667,46.6583333333333,-47
-63.125,46.6583333333333,-48
-63.1083333333333,46.6583333333333,-49
-63.0916666666667,46.6583333333333,-49
-63.075,46.6583333333333,-47
-63.0583333333333,46.6583333333333,-46
-63.0416666666667,46.6583333333333,-47
-63.025,46.6583333333333,-48
-63.0083333333333,46.6583333333333,-47
-62.9916666666667,46.6583333333333,-46
-62.975,46.6583333333333,-45
-62.9583333333333,46.6583333333333,-46
-62.9416666666667,46.6583333333333,-46
-62.925,46.6583333333333,-47
-62.9083333333333,46.6583333333333,-48
-62.8916666666667,46.6583333333333,-48
-62.875,46.6583333333333,-49
-62.8583333333333,46.6583333333333,-50
-62.8416666666667,46.6583333333333,-51
-62.825,46.6583333333333,-52
-62.8083333333333,46.6583333333333,-53
-62.7916666666667,46.6583333333333,-53
-62.775,46.6583333333333,-53
-62.7583333333333,46.6583333333333,-53
-62.7416666666667,46.6583333333333,-52
-62.725,46.6583333333333,-51
-62.7083333333333,46.6583333333333,-49
-62.6916666666667,46.6583333333333,-48
-62.675,46.6583333333333,-48
-62.6583333333333,46.6583333333333,-49
-62.6416666666667,46.6583333333333,-49
-62.625,46.6583333333333,-49
-62.6083333333333,46.6583333333333,-50
-62.5916666666667,46.6583333333333,-50
-62.575,46.6583333333333,-52
-62.5583333333333,46.6583333333333,-53
-62.5416666666667,46.6583333333333,-54
-62.525,46.6583333333333,-54
-62.5083333333333,46.6583333333333,-53
-62.4916666666667,46.6583333333333,-53
-62.475,46.6583333333333,-54
-62.4583333333333,46.6583333333333,-55
-62.4416666666667,46.6583333333333,-55
-62.425,46.6583333333333,-54
-62.4083333333333,46.6583333333333,-53
-62.3916666666667,46.6583333333333,-52
-62.375,46.6583333333333,-52
-62.3583333333333,46.6583333333333,-53
-62.3416666666667,46.6583333333333,-55
-62.325,46.6583333333333,-56
-62.3083333333333,46.6583333333333,-55
-62.2916666666667,46.6583333333333,-54
-62.275,46.6583333333333,-52
-62.2583333333333,46.6583333333333,-51
-62.2416666666667,46.6583333333333,-51
-62.225,46.6583333333333,-52
-62.2083333333333,46.6583333333333,-52
-62.1916666666667,46.6583333333333,-52
-62.175,46.6583333333333,-52
-62.1583333333333,46.6583333333333,-51
-62.1416666666667,46.6583333333333,-52
-62.125,46.6583333333333,-52
-62.1083333333333,46.6583333333333,-53
-62.0916666666667,46.6583333333333,-54
-62.075,46.6583333333333,-54
-62.0583333333333,46.6583333333333,-55
-62.0416666666667,46.6583333333333,-56
-62.025,46.6583333333333,-57
-62.0083333333333,46.6583333333333,-58
-61.9916666666667,46.6583333333333,-58
-61.975,46.6583333333333,-56
-61.9583333333333,46.6583333333333,-56
-61.9416666666667,46.6583333333333,-57
-61.925,46.6583333333333,-60
-61.9083333333333,46.6583333333333,-58
-61.8916666666667,46.6583333333333,-57
-61.875,46.6583333333333,-57
-61.8583333333333,46.6583333333333,-59
-61.8416666666667,46.6583333333333,-60
-61.825,46.6583333333333,-60
-61.8083333333333,46.6583333333333,-60
-61.7916666666667,46.6583333333333,-59
-61.775,46.6583333333333,-59
-61.7583333333333,46.6583333333333,-59
-61.7416666666667,46.6583333333333,-60
-61.725,46.6583333333333,-62
-61.7083333333333,46.6583333333333,-63
-61.6916666666667,46.6583333333333,-63
-61.675,46.6583333333333,-63
-61.6583333333333,46.6583333333333,-63
-61.6416666666667,46.6583333333333,-63
-61.625,46.6583333333333,-63
-61.6083333333333,46.6583333333333,-64
-61.5916666666667,46.6583333333333,-65
-61.575,46.6583333333333,-65
-61.5583333333333,46.6583333333333,-65
-61.5416666666667,46.6583333333333,-65
-61.525,46.6583333333333,-66
-61.5083333333333,46.6583333333333,-66
-61.4916666666667,46.6583333333333,-67
-61.475,46.6583333333333,-67
-61.4583333333333,46.6583333333333,-67
-61.4416666666667,46.6583333333333,-67
-61.425,46.6583333333333,-67
-61.4083333333333,46.6583333333333,-67
-61.3916666666667,46.6583333333333,-67
-61.375,46.6583333333333,-66
-61.3583333333333,46.6583333333333,-67
-61.3416666666667,46.6583333333333,-75
-61.325,46.6583333333333,-84
-61.3083333333333,46.6583333333333,-90
-61.2916666666667,46.6583333333333,-94
-61.275,46.6583333333333,-89
-61.2583333333333,46.6583333333333,-84
-61.2416666666667,46.6583333333333,-85
-61.225,46.6583333333333,-85
-61.2083333333333,46.6583333333333,-79
-61.1916666666667,46.6583333333333,-77
-61.175,46.6583333333333,-75
-61.1583333333333,46.6583333333333,-80
-61.1416666666667,46.6583333333333,-47
-61.125,46.6583333333333,-45
-61.1083333333333,46.6583333333333,-35
-61.0916666666667,46.6583333333333,-29
-61.075,46.6583333333333,-18
-61.0583333333333,46.6583333333333,-9
-61.0416666666667,46.6583333333333,-3
-61.025,46.6583333333333,0
-61.0083333333333,46.6583333333333,8
-60.9916666666667,46.6583333333333,10
-60.975,46.6583333333333,11
-60.9583333333333,46.6583333333333,64
-60.9416666666667,46.6583333333333,156
-60.925,46.6583333333333,301
-60.9083333333333,46.6583333333333,416
-60.8916666666667,46.6583333333333,440
-60.875,46.6583333333333,427
-60.8583333333333,46.6583333333333,464
-60.8416666666667,46.6583333333333,415
-60.825,46.6583333333333,365
-60.8083333333333,46.6583333333333,383
-60.7916666666667,46.6583333333333,423
-60.775,46.6583333333333,432
-60.7583333333333,46.6583333333333,456
-60.7416666666667,46.6583333333333,489
-60.725,46.6583333333333,482
-60.7083333333333,46.6583333333333,472
-60.6916666666667,46.6583333333333,472
-60.675,46.6583333333333,473
-60.6583333333333,46.6583333333333,464
-60.6416666666667,46.6583333333333,462
-60.625,46.6583333333333,462
-60.6083333333333,46.6583333333333,477
-60.5916666666667,46.6583333333333,475
-60.575,46.6583333333333,444
-60.5583333333333,46.6583333333333,396
-60.5416666666667,46.6583333333333,359
-60.525,46.6583333333333,395
-60.5083333333333,46.6583333333333,298
-60.4916666666667,46.6583333333333,209
-60.475,46.6583333333333,183
-60.4583333333333,46.6583333333333,198
-60.4416666666667,46.6583333333333,173
-60.425,46.6583333333333,80
-60.4083333333333,46.6583333333333,24
-60.3916666666667,46.6583333333333,0
-60.375,46.6583333333333,2
-60.3583333333333,46.6583333333333,-2
-60.3416666666667,46.6583333333333,-16
-60.325,46.6583333333333,-37
-60.3083333333333,46.6583333333333,-53
-60.2916666666667,46.6583333333333,-74
-60.275,46.6583333333333,-96
-60.2583333333333,46.6583333333333,-110
-60.2416666666667,46.6583333333333,-121
-60.225,46.6583333333333,-127
-60.2083333333333,46.6583333333333,-126
-60.1916666666667,46.6583333333333,-124
-60.175,46.6583333333333,-122
-60.1583333333333,46.6583333333333,-121
-60.1416666666667,46.6583333333333,-121
-60.125,46.6583333333333,-120
-60.1083333333333,46.6583333333333,-121
-60.0916666666667,46.6583333333333,-121
-60.075,46.6583333333333,-120
-60.0583333333333,46.6583333333333,-118
-60.0416666666667,46.6583333333333,-118
-60.025,46.6583333333333,-116
-60.0083333333333,46.6583333333333,-106
-59.9916666666667,46.6583333333333,-91
-59.975,46.6583333333333,-75
-59.9583333333333,46.6583333333333,-62
-59.9416666666667,46.6583333333333,-60
-59.925,46.6583333333333,-63
-59.9083333333333,46.6583333333333,-62
-59.8916666666667,46.6583333333333,-61
-59.875,46.6583333333333,-63
-59.8583333333333,46.6583333333333,-66
-59.8416666666667,46.6583333333333,-66
-59.825,46.6583333333333,-65
-59.8083333333333,46.6583333333333,-66
-59.7916666666667,46.6583333333333,-67
-59.775,46.6583333333333,-70
-59.7583333333333,46.6583333333333,-71
-59.7416666666667,46.6583333333333,-76
-59.725,46.6583333333333,-70
-59.7083333333333,46.6583333333333,-74
-59.6916666666667,46.6583333333333,-68
-59.675,46.6583333333333,-72
-59.6583333333333,46.6583333333333,-76
-59.6416666666667,46.6583333333333,-78
-59.625,46.6583333333333,-79
-59.6083333333333,46.6583333333333,-89
-59.5916666666667,46.6583333333333,-103
-59.575,46.6583333333333,-136
-59.5583333333333,46.6583333333333,-172
-59.5416666666667,46.6583333333333,-201
-59.525,46.6583333333333,-228
-59.5083333333333,46.6583333333333,-249
-64.9916666666667,46.6416666666667,24
-64.975,46.6416666666667,19
-64.9583333333333,46.6416666666667,18
-64.9416666666667,46.6416666666667,13
-64.925,46.6416666666667,9
-64.9083333333333,46.6416666666667,6
-64.8916666666667,46.6416666666667,7
-64.875,46.6416666666667,11
-64.8583333333333,46.6416666666667,12
-64.8416666666667,46.6416666666667,15
-64.825,46.6416666666667,21
-64.8083333333333,46.6416666666667,19
-64.7916666666667,46.6416666666667,26
-64.775,46.6416666666667,22
-64.7583333333333,46.6416666666667,13
-64.7416666666667,46.6416666666667,11
-64.725,46.6416666666667,7
-64.7083333333333,46.6416666666667,-1
-64.6916666666667,46.6416666666667,-2
-64.675,46.6416666666667,-3
-64.6583333333333,46.6416666666667,-5
-64.6416666666667,46.6416666666667,-6
-64.625,46.6416666666667,-8
-64.6083333333333,46.6416666666667,-9
-64.5916666666667,46.6416666666667,-10
-64.575,46.6416666666667,-11
-64.5583333333333,46.6416666666667,-11
-64.5416666666667,46.6416666666667,-12
-64.525,46.6416666666667,-11
-64.5083333333333,46.6416666666667,-11
-64.4916666666667,46.6416666666667,-9
-64.475,46.6416666666667,-8
-64.4583333333333,46.6416666666667,-6
-64.4416666666667,46.6416666666667,-3
-64.425,46.6416666666667,-2
-64.4083333333333,46.6416666666667,-1
-64.3916666666667,46.6416666666667,9
-64.375,46.6416666666667,8
-64.3583333333333,46.6416666666667,8
-64.3416666666667,46.6416666666667,9
-64.325,46.6416666666667,4
-64.3083333333333,46.6416666666667,5
-64.2916666666667,46.6416666666667,4
-64.275,46.6416666666667,9
-64.2583333333333,46.6416666666667,10
-64.2416666666667,46.6416666666667,6
-64.225,46.6416666666667,7
-64.2083333333333,46.6416666666667,9
-64.1916666666667,46.6416666666667,7
-64.175,46.6416666666667,17
-64.1583333333333,46.6416666666667,16
-64.1416666666667,46.6416666666667,10
-64.125,46.6416666666667,10
-64.1083333333333,46.6416666666667,7
-64.0916666666667,46.6416666666667,0
-64.075,46.6416666666667,5
-64.0583333333333,46.6416666666667,7
-64.0416666666667,46.6416666666667,11
-64.025,46.6416666666667,11
-64.0083333333333,46.6416666666667,16
-63.9916666666667,46.6416666666667,20
-63.975,46.6416666666667,20
-63.9583333333333,46.6416666666667,16
-63.9416666666667,46.6416666666667,14
-63.925,46.6416666666667,10
-63.9083333333333,46.6416666666667,8
-63.8916666666667,46.6416666666667,4
-63.875,46.6416666666667,0
-63.8583333333333,46.6416666666667,-1
-63.8416666666667,46.6416666666667,-1
-63.825,46.6416666666667,-2
-63.8083333333333,46.6416666666667,-2
-63.7916666666667,46.6416666666667,-3
-63.775,46.6416666666667,-6
-63.7583333333333,46.6416666666667,-8
-63.7416666666667,46.6416666666667,-10
-63.725,46.6416666666667,-13
-63.7083333333333,46.6416666666667,-15
-63.6916666666667,46.6416666666667,-18
-63.675,46.6416666666667,-20
-63.6583333333333,46.6416666666667,-22
-63.6416666666667,46.6416666666667,-24
-63.625,46.6416666666667,-25
-63.6083333333333,46.6416666666667,-26
-63.5916666666667,46.6416666666667,-27
-63.575,46.6416666666667,-28
-63.5583333333333,46.6416666666667,-29
-63.5416666666667,46.6416666666667,-30
-63.525,46.6416666666667,-31
-63.5083333333333,46.6416666666667,-32
-63.4916666666667,46.6416666666667,-34
-63.475,46.6416666666667,-35
-63.4583333333333,46.6416666666667,-35
-63.4416666666667,46.6416666666667,-36
-63.425,46.6416666666667,-37
-63.4083333333333,46.6416666666667,-37
-63.3916666666667,46.6416666666667,-38
-63.375,46.6416666666667,-38
-63.3583333333333,46.6416666666667,-39
-63.3416666666667,46.6416666666667,-40
-63.325,46.6416666666667,-40
-63.3083333333333,46.6416666666667,-41
-63.2916666666667,46.6416666666667,-41
-63.275,46.6416666666667,-42
-63.2583333333333,46.6416666666667,-42
-63.2416666666667,46.6416666666667,-43
-63.225,46.6416666666667,-43
-63.2083333333333,46.6416666666667,-44
-63.1916666666667,46.6416666666667,-44
-63.175,46.6416666666667,-45
-63.1583333333333,46.6416666666667,-45
-63.1416666666667,46.6416666666667,-46
-63.125,46.6416666666667,-47
-63.1083333333333,46.6416666666667,-47
-63.0916666666667,46.6416666666667,-48
-63.075,46.6416666666667,-49
-63.0583333333333,46.6416666666667,-48
-63.0416666666667,46.6416666666667,-48
-63.025,46.6416666666667,-48
-63.0083333333333,46.6416666666667,-48
-62.9916666666667,46.6416666666667,-45
-62.975,46.6416666666667,-44
-62.9583333333333,46.6416666666667,-44
-62.9416666666667,46.6416666666667,-45
-62.925,46.6416666666667,-46
-62.9083333333333,46.6416666666667,-47
-62.8916666666667,46.6416666666667,-48
-62.875,46.6416666666667,-49
-62.8583333333333,46.6416666666667,-50
-62.8416666666667,46.6416666666667,-51
-62.825,46.6416666666667,-52
-62.8083333333333,46.6416666666667,-52
-62.7916666666667,46.6416666666667,-52
-62.775,46.6416666666667,-53
-62.7583333333333,46.6416666666667,-53
-62.7416666666667,46.6416666666667,-51
-62.725,46.6416666666667,-49
-62.7083333333333,46.6416666666667,-48
-62.6916666666667,46.6416666666667,-47
-62.675,46.6416666666667,-47
-62.6583333333333,46.6416666666667,-47
-62.6416666666667,46.6416666666667,-48
-62.625,46.6416666666667,-48
-62.6083333333333,46.6416666666667,-49
-62.5916666666667,46.6416666666667,-50
-62.575,46.6416666666667,-51
-62.5583333333333,46.6416666666667,-52
