population,year,individual,sex,species,std.length,photo.id,std.length.raw,depth.spine.1,depth.spine.2,spine.length.1,spine.length.2,spine.length.3,spine.length.pelvic,lndmrk.x1,lndmrk.x2,lndmrk.x3,lndmrk.x4,lndmrk.x5,lndmrk.x6,lndmrk.x7,lndmrk.x8,lndmrk.x9,lndmrk.x10,lndmrk.x11,lndmrk.x12,lndmrk.x13,lndmrk.x14,lndmrk.x15,lndmrk.x16,lndmrk.x17,lndmrk.x18,lndmrk.x19,lndmrk.y1,lndmrk.y2,lndmrk.y3,lndmrk.y4,lndmrk.y5,lndmrk.y6,lndmrk.y7,lndmrk.y8,lndmrk.y9,lndmrk.y10,lndmrk.y11,lndmrk.y12,lndmrk.y13,lndmrk.y14,lndmrk.y15,lndmrk.y16,lndmrk.y17,lndmrk.y18,lndmrk.y19,correction,std.length,depth.1,depth.2,spine.1,spine.2,spine.3,spine.pelvic,x.1,y.1,x.2,y.2,x.3,y.3,x.4,y.4,x.5,y.5,x.6,y.6,x.7,y.7,x.8,y.8,x.9,y.9,x.10,y.10,x.11,y.11,x.12,y.12,x.13,y.13,x.14,y.14,x.15,y.15,x.16,y.16,x.17,y.17,x.18,y.18,x.19,y.19,notes
PR,2014,87,,B,4.48,5089,1896.465,465.01,462.01,268.663,201.693,86.533,324.721,1329,1518,1680,2049,2268,2562,3051,3153,3213,3150,3051,2682,2190,2025,1794,1461,1521,1674,2052,1390,1294,1249,1159,1168,1192,1354,1378,1423,1456,1465,1588,1627,1612,1582,1528,1372,1369,1402,423.011,4.48,1.1,1.09,0.6351206,0.477,0.20456442,0.767641976,3.141762271,3.285966559,3.588559163,3.059022106,3.971527927,2.952641893,4.843845668,2.739881469,5.361562702,2.761157511,6.056580089,2.817893625,7.212578396,3.200862389,7.453706878,3.257598502,7.595547161,3.363978715,7.446614863,3.44199087,7.212578396,3.463266913,6.340260655,3.754039493,5.177170334,3.846235677,4.787109555,3.810775606,4.241024465,3.739855465,3.453810894,3.61219921,3.595651177,3.243414474,3.957343899,3.23632246,4.850937682,3.314334615,
PR,2014,88,,B,4.29,5090,1815,432.042,414.011,224.9,190.589,76.368,324.5,1131,1284,1446,1809,2031,2292,2706,2853,2925,2874,2745,2427,1965,1779,1545,1260,1299,1455,1788,1306,1231,1183,1105,1120,1144,1261,1270,1300,1348,1378,1501,1546,1531,1513,1438,1291,1297,1339,423.011,4.29,1.02,0.98,0.531664661,0.451,0.180534312,0.767119531,2.673689337,3.087390162,3.035382059,2.910089809,3.418350823,2.796617582,4.276484536,2.612225214,4.801293583,2.647685285,5.418298815,2.704421398,6.396996768,2.98100995,6.744505462,3.002285993,6.914713802,3.073206134,6.794149561,3.186678361,6.489192952,3.257598502,5.737439452,3.548371083,4.645269272,3.654751295,4.205564394,3.619291224,3.65238729,3.576739139,2.978645945,3.399438785,3.070842129,3.051930092,3.439626865,3.06611412,4.226840437,3.165402318,
PR,2014,89,,B,4.75,5091,2010.02,480,495.036,157.035,174.413,56.921,294.978,945,1101,1263,1644,1902,2283,2733,2895,2937,2901,2754,2430,1824,1623,1329,1053,1104,1269,1623,1372,1288,1225,1120,1117,1153,1309,1342,1369,1414,1423,1531,1609,1594,1534,1489,1339,1336,1354,423.043,4.75,1.13,1.17,0.3712034,0.412,0.134551334,0.697276636,2.233815475,3.243169134,2.602572315,3.044607759,2.985512111,2.895686727,3.886129779,2.647485007,4.495996861,2.64039353,5.396614529,2.725491262,6.460336183,3.094248102,6.843275979,3.172254357,6.942556667,3.236077656,6.857458934,3.342449822,6.509976527,3.363724255,5.744096936,3.619017452,4.311618441,3.803395872,3.836489435,3.767938484,3.14152462,3.62610893,2.489108672,3.519736764,2.609663793,3.165162879,2.999695066,3.158071402,3.836489435,3.200620268,
PR,2014,9,,B,5.45,4536,2340.192,539.708,563.888,267.32,252.286,72.25,330.436,1143,1353,1548,2007,2286,2691,3255,3411,3465,3387,3252,2877,2178,1956,1638,1284,1365,1560,1983,1450,1309,1234,1108,1126,1156,1372,1420,1474,1507,1510,1624,1681,1654,1600,1570,1393,1378,1402,429,5.45,1.26,1.31,0.623123543,0.588,0.168414918,0.770247086,2.664335664,3.37995338,3.153846154,3.051282051,3.608391608,2.876456876,4.678321678,2.582750583,5.328671329,2.624708625,6.272727273,2.694638695,7.587412587,3.198135198,7.951048951,3.31002331,8.076923077,3.435897436,7.895104895,3.512820513,7.58041958,3.51981352,6.706293706,3.785547786,5.076923077,3.918414918,4.559440559,3.855477855,3.818181818,3.72960373,2.993006993,3.65967366,3.181818182,3.247086247,3.636363636,3.212121212,4.622377622,3.268065268,
PR,2014,90,,B,4.32,5097,1815.419,435.041,468.038,192.094,201.693,80.498,294.978,1089,1233,1392,1722,1950,2274,2697,2844,2892,2832,2718,2451,1908,1710,1464,1197,1245,1398,1725,1600,1507,1435,1330,1315,1330,1459,1522,1567,1582,1588,1684,1771,1765,1738,1699,1558,1558,1546,420.096,4.32,1.04,1.11,0.45726215,0.48,0.191618106,0.702168076,2.592264625,3.80865326,2.935043419,3.587275289,3.313528336,3.415885893,4.099063071,3.165943023,4.641796161,3.130236898,5.413048446,3.165943023,6.419961152,3.473015692,6.76988117,3.622981414,6.884140768,3.730099787,6.741316271,3.765805911,6.469949726,3.780088361,5.834380713,4.008607556,4.541819013,4.215703077,4.070498172,4.201420628,3.484917733,4.137149604,2.84934872,4.044313681,2.963608318,3.708676112,3.327810786,3.708676112,4.106204296,3.680111213,
PR,2014,99,,B,4.34,5077,1849.178,423,441.01,199.449,193.215,45.695,354.051,1245,1360,1518,1875,2077,2451,2848,3010,3072,3019,2865,2579,2038,1875,1584,1329,1355,1505,1853,1439,1346,1276,1184,1166,1184,1307,1324,1368,1404,1412,1514,1606,1597,1571,1536,1404,1395,1382,426.042,4.34,0.99,1.04,0.468143986,0.454,0.107254684,0.831023702,2.922247102,3.377601269,3.192173542,3.159312932,3.563028997,2.995009882,4.400974552,2.77906873,4.87510621,2.736819375,5.752953934,2.77906873,6.684786946,3.067772661,7.065031147,3.10767483,7.210556706,3.210951033,7.086155825,3.295449744,6.724689115,3.314227236,6.053393797,3.553640251,4.78356594,3.769581403,4.400974552,3.748456725,3.717943301,3.687429878,3.119410762,3.605278353,3.180437609,3.295449744,3.532515574,3.274325067,4.34933645,3.243811643,
RT,2014,1,,W,4.63,4256,1998.099,468,528,199.449,262.975,68.411,277.95,927,1079,1245,1597,1847,2219,2705,2823,2897,2859,2751,2417,1789,1571,1323,1043,1083,1235,1607,1480,1384,1324,1224,1206,1208,1310,1312,1322,1374,1424,1600,1728,1686,1646,1590,1460,1460,1478,432.01,4.63,1.08,1.22,0.461676813,0.609,0.158355131,0.643387885,2.145783662,3.425846624,2.49762737,3.203629546,2.881877734,3.064743872,3.696673688,2.833267748,4.275363996,2.791602046,5.136455175,2.796231569,6.261429134,3.032337214,6.534570959,3.036966737,6.70586329,3.060114349,6.617902363,3.180481933,6.36790815,3.296219995,5.594777899,3.703617972,4.141107845,3.99990741,3.636489896,3.902687438,3.06242911,3.810096988,2.414295965,3.680470359,2.506886415,3.379551399,2.858730122,3.379551399,3.7198213,3.421217101,
RT,2014,10,,W,3.99,4243,1737.583,408.099,423.043,186.387,210,59.397,336,1041,1211,1347,1683,1895,2183,2593,2713,2773,2707,2605,2275,1813,1659,1431,1153,1207,1361,1683,1290,1186,1152,1088,1082,1096,1196,1198,1228,1276,1302,1446,1492,1480,1446,1392,1272,1276,1298,435,3.99,0.94,0.97,0.428475862,0.483,0.136544828,0.772413793,2.393103448,2.965517241,2.783908046,2.726436782,3.096551724,2.648275862,3.868965517,2.501149425,4.356321839,2.487356322,5.018390805,2.51954023,5.96091954,2.749425287,6.236781609,2.754022989,6.374712644,2.822988506,6.222988506,2.933333333,5.988505747,2.993103448,5.229885057,3.324137931,4.167816092,3.429885057,3.813793103,3.402298851,3.289655172,3.324137931,2.650574713,3.2,2.774712644,2.924137931,3.128735632,2.933333333,3.868965517,2.983908046,
RT,2014,12,,W,4.32,4241,1866.01,417.043,450.04,198.363,193.68,83.355,226.416,1143,1263,1417,1783,2021,2401,2809,2955,3007,2943,2813,2493,1943,1753,1509,1241,1269,1411,1751,1514,1436,1386,1284,1266,1292,1432,1472,1518,1538,1548,1652,1716,1704,1676,1618,1492,1490,1494,432,4.32,0.97,1.04,0.459173611,0.448,0.192951389,0.524111111,2.645833333,3.50462963,2.923611111,3.324074074,3.280092593,3.208333333,4.127314815,2.972222222,4.678240741,2.930555556,5.55787037,2.990740741,6.502314815,3.314814815,6.840277778,3.407407407,6.960648148,3.513888889,6.8125,3.560185185,6.511574074,3.583333333,5.770833333,3.824074074,4.497685185,3.972222222,4.05787037,3.944444444,3.493055556,3.87962963,2.872685185,3.74537037,2.9375,3.453703704,3.266203704,3.449074074,4.053240741,3.458333333,
RT,2014,13,,W,3.88,4240,1686.683,384.012,417.011,233.384,217.412,59.397,280.143,1095,1221,1357,1683,1895,2219,2575,2745,2783,2713,2573,2331,1865,1677,1443,1187,1227,1351,1673,1404,1336,1280,1174,1148,1156,1258,1310,1352,1372,1362,1468,1562,1554,1538,1506,1388,1394,1380,435.01,3.88,0.88,0.96,0.536502609,0.5,0.136541689,0.643992092,2.517183513,3.227512011,2.806832027,3.071193766,3.119468518,2.942461093,3.868876578,2.698788534,4.356221696,2.639019793,5.10103216,2.657410174,5.919404152,2.891887543,6.310199766,3.011425025,6.397554079,3.107974529,6.236638238,3.153950484,5.914806556,3.130962507,5.358497506,3.374635066,4.287257764,3.590722052,3.855083791,3.572331671,3.317165123,3.535550907,2.728672904,3.46198938,2.820624813,3.190731248,3.105675732,3.204524034,3.8458886,3.172340866,
RT,2014,14,,W,4.45,4239,1924.032,459,477.038,241.57,235.304,70.228,344.569,1055,1219,1373,1717,1953,2293,2747,2915,2969,2895,2751,2443,1909,1683,1443,1151,1223,1387,1743,1492,1398,1342,1238,1220,1232,1356,1398,1436,1466,1478,1594,1686,1686,1650,1602,1458,1460,1460,432.094,4.45,1.06,1.1,0.559068166,0.545,0.16252945,0.797439909,2.441598356,3.452952367,2.821145399,3.23540711,3.17754933,3.105805681,3.973672395,2.865117312,4.519849847,2.82345971,5.306715668,2.851231445,6.35741297,3.138206039,6.746217258,3.23540711,6.871190065,3.323350938,6.699931034,3.392780275,6.366670215,3.42055201,5.653862354,3.689012113,4.418020153,3.901928747,3.894985813,3.901928747,3.339551116,3.818613542,2.663772235,3.707526603,2.830402644,3.374265785,3.209949687,3.378894407,4.033844488,3.378894407,
RT,2014,15,,W,4.43,4277,1926.201,429.01,453.01,186.097,190.589,75.895,306.47,955,1111,1271,1621,1877,2247,2689,2841,2881,2853,2723,2387,1805,1613,1331,1067,1121,1287,1623,1388,1282,1204,1104,1088,1104,1212,1240,1268,1310,1320,1446,1542,1538,1520,1484,1348,1336,1332,435.01,4.43,0.99,1.04,0.427799361,0.438,0.174467254,0.70451254,2.195351831,3.190731248,2.553964277,2.947058688,2.921771913,2.767752465,3.726351118,2.537872693,4.314843337,2.501091929,5.165398497,2.537872693,6.181467093,2.786142847,6.530884347,2.850509184,6.622836257,2.91487552,6.55846992,3.011425025,6.259626215,3.034413002,5.487230179,3.324061516,4.1493299,3.544746098,3.707960737,3.535550907,3.059699777,3.494172548,2.452817177,3.41141583,2.576952254,3.098779338,2.958552677,3.071193766,3.730948714,3.061998575,
RT,2014,16,,W,3.77,4280,1640.309,423.266,438.37,212.641,244.9,68.411,259.6,1101,1279,1437,1749,1969,2259,2603,2719,2761,2709,2633,2313,1903,1699,1473,1219,1281,1453,1765,1314,1224,1180,1104,1106,1144,1330,1366,1408,1440,1438,1518,1536,1516,1478,1438,1294,1294,1338,435.01,3.77,0.97,1.01,0.488818648,0.563,0.157263051,0.59676789,2.530976299,3.020620216,2.940162295,2.81372842,3.303372336,2.71258132,4.020597228,2.537872693,4.526332728,2.542470288,5.192984069,2.629824602,5.983770488,3.057400979,6.250431025,3.140157698,6.346980529,3.236707202,6.227443047,3.310268729,6.05273442,3.305671134,5.317119147,3.489574952,4.374612078,3.530953311,3.905657341,3.484977357,3.386129055,3.397623043,2.802234431,3.305671134,2.944759891,2.974644261,3.3401531,2.974644261,4.057377991,3.075791361,
RT,2014,17,,W,4.32,4281,1894.369,423.011,471.01,230.825,247.386,75.895,224.66,1157,1281,1415,1769,2017,2393,2785,3003,3059,2993,2859,2555,1973,1773,1511,1261,1285,1423,1781,1510,1420,1362,1238,1212,1220,1330,1390,1432,1460,1468,1568,1682,1666,1638,1614,1484,1474,1470,438.041,4.32,0.97,1.08,0.526948391,0.565,0.173260037,0.512874366,2.641305266,3.447165905,2.924383791,3.241705685,3.230291228,3.109297988,4.038434758,2.826219463,4.604591808,2.766864289,5.462958947,2.78512742,6.357852347,3.036245466,6.855522657,3.173218945,6.983364571,3.269100381,6.832693743,3.333021338,6.526786305,3.351284469,5.832787342,3.579573602,4.504144589,3.839823213,4.047566324,3.803296952,3.449448796,3.739375994,2.878725964,3.684586603,2.933515356,3.38781073,3.248554359,3.364981817,4.065829454,3.355850251,
RT,2014,18,,W,4.88,4282,2110.133,516,549.033,237.739,262.975,85.907,295.161,1015,1171,1325,1737,2013,2435,2919,3073,3135,3101,2971,2609,1953,1697,1363,1119,1169,1331,1729,1430,1334,1292,1190,1180,1224,1314,1276,1284,1356,1436,1624,1732,1698,1614,1550,1396,1388,1436,432.26,4.88,1.19,1.27,0.549990746,0.608,0.198739185,0.682832092,2.348123814,3.308194142,2.709017721,3.086105585,3.065284782,2.988941841,4.018414843,2.752972748,4.656919447,2.729838523,5.633183732,2.831629112,6.752880211,3.039837135,7.109147272,2.951927081,7.252579466,2.970434461,7.173923102,3.137000879,6.87317818,3.322074677,6.035719243,3.756998103,4.518114098,4.006847731,3.925877944,3.928191366,3.153194836,3.733863878,2.588719752,3.58580484,2.704390876,3.229537778,3.079165317,3.211030398,3.999907463,3.322074677,
RT,2014,19,,W,4.38,4283,1905.191,414.011,438.01,196.54,212.302,56.604,236.144,893,1057,1233,1557,1805,2131,2571,2723,2777,2713,2565,2233,1747,1535,1291,1015,1069,1239,1587,1322,1240,1166,1098,1098,1106,1218,1250,1286,1326,1342,1472,1528,1514,1482,1442,1274,1280,1304,435.041,4.38,0.95,1.01,0.451773511,0.488,0.130111875,0.542808609,2.052680092,3.038794045,2.429656055,2.850306063,2.834215626,2.680207153,3.578973016,2.523900046,4.149034229,2.523900046,4.898388887,2.542289118,5.909787813,2.799736117,6.259180169,2.873292402,6.383306401,2.956043224,6.23619383,3.04798858,5.89599601,3.084766723,5.132849548,3.383589133,4.015713461,3.512312633,3.52840307,3.480131758,2.967536393,3.406575472,2.333113431,3.314630115,2.457239662,2.928459616,2.848007429,2.94225142,3.647932034,2.997418634,
RT,2014,2,,W,4.12,4255,1791.003,402.011,408.011,182.779,200.529,68.411,271.662,1233,1385,1537,1885,2119,2407,2827,2953,3023,2947,2823,2459,2047,1859,1623,1349,1387,1549,1869,1272,1174,1124,1044,1034,1060,1188,1232,1274,1294,1298,1414,1450,1442,1436,1384,1236,1242,1256,435.093,4.12,0.92,0.94,0.420091797,0.461,0.157233051,0.624376857,2.833876895,2.923512904,3.183227494,2.698273702,3.532578092,2.583355742,4.332407095,2.399487006,4.870223148,2.376503414,5.532150598,2.436260753,6.497461462,2.730450731,6.787054722,2.831578536,6.947939866,2.928109623,6.773264566,2.974076807,6.488268025,2.983270243,5.651665276,3.249879911,4.704741285,3.332620842,4.272649755,3.314233968,3.730236984,3.300443813,3.100486563,3.180929135,3.187824212,2.840771973,3.560158403,2.854562128,4.295633347,2.886739157,
RT,2014,20,,W,4.23,4284,1839,450,465.01,222.971,195.898,78,264.068,865,1021,1173,1529,1781,2101,2501,2649,2707,2653,2511,2179,1695,1507,1267,999,1021,1191,1545,1430,1334,1276,1172,1166,1174,1294,1296,1324,1376,1410,1550,1626,1614,1588,1556,1388,1396,1410,435.01,4.23,1.03,1.07,0.512565228,0.45,0.179306223,0.607038919,1.988460035,3.287280752,2.347072481,3.06659617,2.696489736,2.933265902,3.514861727,2.694190938,4.094158755,2.680398152,4.829774028,2.698788534,5.74929312,2.974644261,6.089515184,2.979241857,6.222845452,3.043608193,6.098710374,3.163145675,5.772281097,3.241304798,5.009080251,3.56313648,3.89646215,3.737845107,3.464288177,3.710259534,2.912576722,3.650490793,2.296498931,3.576929266,2.347072481,3.190731248,2.737868095,3.209121629,3.551642491,3.241304798,
RT,2014,21,,W,4.13,4286,1785.305,417.011,432.375,232.998,187.446,61.774,255.476,1173,1341,1499,1825,2075,2353,2771,2899,2963,2905,2759,2423,1999,1823,1577,1305,1345,1507,1837,1394,1312,1256,1162,1166,1190,1326,1334,1368,1412,1432,1552,1602,1582,1566,1520,1382,1370,1378,432.042,4.13,0.97,1,0.539294791,0.434,0.142981469,0.59132214,2.715013818,3.226538161,3.103864902,3.036741798,3.469570088,2.90712477,4.224126358,2.68955333,4.802773804,2.69881169,5.446229765,2.754361844,6.413728295,3.069146055,6.709995787,3.087662774,6.858129534,3.166358826,6.723883326,3.268200777,6.385953218,3.314492572,5.60825105,3.592243347,4.626864981,3.707972836,4.219497179,3.66168104,3.650108091,3.624647604,3.02053967,3.518176474,3.113123261,3.198763083,3.488086806,3.170988006,4.251901436,3.189504724,
RT,2014,22,,W,4.2,4288,1854.039,393.011,411.099,246.658,182.779,80.05,306.529,1145,1293,1459,1797,2035,2353,2783,2945,3005,2953,2845,2459,1955,1789,1577,1271,1303,1455,1799,1428,1348,1288,1208,1210,1238,1360,1378,1402,1448,1456,1594,1620,1602,1584,1538,1420,1410,1410,441,4.2,0.89,0.93,0.559315193,0.414,0.181519274,0.695077098,2.596371882,3.238095238,2.931972789,3.056689342,3.308390023,2.920634921,4.074829932,2.739229025,4.614512472,2.743764172,5.335600907,2.807256236,6.310657596,3.083900227,6.678004535,3.124716553,6.814058957,3.179138322,6.696145125,3.283446712,6.451247166,3.301587302,5.575963719,3.614512472,4.433106576,3.673469388,4.056689342,3.632653061,3.575963719,3.591836735,2.882086168,3.487528345,2.954648526,3.219954649,3.299319728,3.197278912,4.079365079,3.197278912,
RT,2014,23,,W,4.17,4290,1824.483,468.038,474.152,195.346,208.969,72.25,272.125,1147,1315,1485,1865,2069,2417,2807,2941,2977,2933,2811,2447,1983,1833,1533,1261,1319,1495,1855,1376,1290,1242,1172,1182,1216,1356,1388,1422,1464,1488,1614,1646,1636,1566,1502,1350,1358,1382,438.01,4.17,1.07,1.08,0.445985252,0.477,0.164950572,0.62127577,2.618661674,3.141480788,3.002214561,2.945138239,3.390333554,2.8355517,4.257893655,2.675737997,4.723636447,2.698568526,5.518138855,2.776192324,6.408529486,3.09581973,6.714458574,3.168877423,6.796648478,3.246501221,6.696194151,3.342389443,6.417661697,3.397182713,5.586630442,3.684847378,4.527293897,3.757905071,4.184835963,3.735074542,3.499920093,3.575260839,2.878929705,3.429145453,3.011346773,3.082121413,3.413164083,3.100385836,4.235063126,3.155179105,
RT,2014,24,,W,4.26,4293,1854.701,444.041,477,201.246,212.81,64.622,283.782,1153,1321,1481,1829,2053,2367,2813,2953,3015,2951,2843,2481,2005,1819,1575,1281,1325,1487,1819,1462,1380,1326,1228,1218,1238,1350,1380,1420,1454,1478,1626,1694,1676,1644,1598,1438,1446,1462,435.093,4.26,1.02,1.1,0.462535596,0.489,0.148524568,0.652232971,2.650008159,3.360201152,3.036132505,3.171735698,3.403869977,3.047624301,4.203698979,2.822385099,4.71853144,2.799401507,5.44021623,2.845368691,6.465284433,3.102784922,6.787054722,3.171735698,6.929552992,3.263670066,6.782458003,3.341814279,6.534235209,3.3969749,5.702229179,3.737132061,4.608210199,3.893420487,4.180715387,3.852050021,3.619915742,3.778502527,2.944198137,3.672778004,3.045325942,3.305040532,3.417660132,3.323427405,4.180715387,3.360201152,
RT,2014,25,,W,4.77,4295,2073.313,474.085,489,186.387,246.293,69.971,242.759,1035,1207,1369,1743,2007,2377,2843,3017,3083,3021,2895,2535,1923,1721,1403,1117,1201,1373,1753,1150,1092,1054,968,966,1008,1126,1158,1202,1238,1256,1396,1448,1436,1388,1308,1166,1178,1212,435.01,4.77,1.09,1.12,0.428466012,0.566,0.160849176,0.558053838,2.379255649,2.643617388,2.774648859,2.51028712,3.147054091,2.422932806,4.006804441,2.225236201,4.613687042,2.220638606,5.464242201,2.317188111,6.535481943,2.588446243,6.935472748,2.66200777,7.087193398,2.76315487,6.944667939,2.845911588,6.655019425,2.887289947,5.827452242,3.209121629,4.420588032,3.328659111,3.956230891,3.301073539,3.225213213,3.190731248,2.567757063,3.006827429,2.760856072,2.680398152,3.156249282,2.707983725,4.029792419,2.786142847,
RT,2014,26,,W,4.02,4297,1772.15,432.375,438.657,174.413,180.499,76.368,349.857,1175,1333,1501,1827,2037,2321,2735,2873,2937,2889,2765,2433,1969,1815,1559,1293,1341,1511,1823,1378,1302,1256,1176,1174,1176,1254,1234,1248,1306,1360,1536,1620,1610,1564,1508,1358,1358,1374,441.01,4.02,0.98,0.99,0.395485363,0.409,0.173166141,0.793308542,2.664338677,3.1246457,3.022607197,2.952314006,3.40355094,2.848007982,4.142763203,2.666606199,4.618942881,2.662071155,5.262919208,2.666606199,6.201673431,2.843472937,6.514591506,2.798122492,6.659712932,2.829867803,6.550871862,2.961384096,6.2696991,3.083830299,5.516881703,3.48291422,4.464751366,3.673386091,4.115552935,3.650710868,3.535067232,3.546404843,2.931906306,3.419423596,3.040747375,3.079295254,3.426226163,3.079295254,4.133693114,3.115575611,
RT,2014,27,,W,4.45,4300,1935.456,462,477.151,228,259.114,83.355,198.726,1091,1239,1399,1761,2021,2373,2827,2969,3029,2975,2829,2495,1957,1761,1483,1185,1245,1403,1777,1556,1480,1430,1344,1332,1362,1524,1560,1598,1630,1644,1764,1810,1802,1750,1678,1546,1550,1594,435.01,4.45,1.06,1.1,0.524125882,0.596,0.191616285,0.456830878,2.507988322,3.576929266,2.848210386,3.402220639,3.216018023,3.287280752,4.0481828,3.089584147,4.64587021,3.061998575,5.45504701,3.130962507,6.498701179,3.503367739,6.825130457,3.586124457,6.96305832,3.673478771,6.838923243,3.747040298,6.503298775,3.779223466,5.735500333,4.055079194,4.498747155,4.160823889,4.0481828,4.142433507,3.409117032,4.022896025,2.724075309,3.857382589,2.862003172,3.553941289,3.225213213,3.56313648,4.084963564,3.66428358,
RT,2014,28,,W,4.01,4301,1745,387.105,411.044,203.823,218.156,51.614,265.767,1373,1527,1671,1999,2211,2497,2921,3053,3125,3081,2945,2611,2167,1969,1747,1489,1523,1685,2015,1438,1362,1300,1210,1192,1208,1290,1286,1310,1354,1408,1552,1612,1602,1590,1558,1416,1416,1412,435.093,4.01,0.89,0.94,0.468458468,0.501,0.118627512,0.61082803,3.155647183,3.305040532,3.5095945,3.130365232,3.840558225,2.987866962,4.594420044,2.781014634,5.081672194,2.739644168,5.739002926,2.776417915,6.713507227,2.96488337,7.016890642,2.955689933,7.182372504,3.010850554,7.081244699,3.111978359,6.768667848,3.236089756,6.001015875,3.567053481,4.980544389,3.704955033,4.525469267,3.681971441,4.015233525,3.65439113,3.422256851,3.580843636,3.500401064,3.254476629,3.872735254,3.254476629,4.631193791,3.245283192,
RT,2014,29,,W,3.88,4304,1711.426,405.4,420.268,204.353,278.403,93.145,302.866,801,969,1143,1503,1761,2155,2603,2787,2831,2775,2605,2295,1703,1489,1191,917,971,1141,1523,1340,1244,1186,1084,1074,1094,1278,1360,1424,1436,1406,1500,1580,1568,1502,1464,1304,1306,1318,441.01,3.88,0.92,0.95,0.46337498,0.631,0.211208363,0.686755402,1.816285345,3.038479853,2.197229088,2.820797714,2.591777964,2.689281422,3.408085984,2.45799415,3.993106732,2.435318927,4.88651051,2.480669373,5.902360491,2.897893472,6.31958459,3.083830299,6.41935557,3.228951724,6.292374323,3.256161992,5.906895535,3.188136323,5.203963629,3.401283418,3.86159044,3.5826852,3.376340673,3.555474933,2.700619034,3.405818462,2.079317929,3.319652616,2.201764132,2.956849051,2.58724292,2.961384096,3.45343643,2.988594363,
RT,2014,3,,W,4.08,4253,1786.008,390.012,432.094,186.29,199.81,48.374,204.353,1271,1395,1531,1873,2083,2415,2847,2991,3059,3001,2873,2571,2011,1887,1627,1369,1397,1533,1859,1384,1328,1278,1200,1192,1202,1292,1298,1332,1362,1380,1518,1622,1596,1546,1492,1392,1386,1406,438.041,4.08,0.89,0.99,0.425279825,0.456,0.110432585,0.466515692,2.901554877,3.159521597,3.184633402,3.031679683,3.495106622,2.917535117,4.275855456,2.739469593,4.755262635,2.721206462,5.513182556,2.744035376,6.499391609,2.949495595,6.828127961,2.963192943,6.983364571,3.040811248,6.850956874,3.109297988,6.558746784,3.150390032,5.869313603,3.465429035,4.59089446,3.702849733,4.307815935,3.643494559,3.71426419,3.529349992,3.125278227,3.406073861,3.189199185,3.177784728,3.499672405,3.16408738,4.243894978,3.209745206,
