"pop" "id.raw" "id" "k.value.run" "X1" "X2" "X3" "membership"
"539" "SF" "whtstbk_gbs_2015_L2_brds_SF25" "SF25" 2 0.00027 0.99973 NA 2
"540" "SF" "whtstbk_gbs_2015_L2_brds_SF29" "SF29" 2 0.000488 0.999512 NA 2
"541" "SF" "whtstbk_gbs_2015_L2_brds_SF3" "SF3" 2 2e-04 0.9998 NA 2
"542" "SF" "whtstbk_gbs_2015_L2_brds_SF30" "SF30" 2 0.000175 0.999825 NA 2
"543" "SF" "whtstbk_gbs_2015_L2_brds_SF33" "SF33" 2 0.000247 0.999753 NA 2
"544" "SF" "whtstbk_gbs_2015_L2_brds_SF4" "SF4" 2 0.000253 0.999747 NA 2
"545" "SF" "whtstbk_gbs_2015_L2_brds_SF7" "SF7" 2 0.000203 0.999797 NA 2
"546" "SH" "whtstbk_gbs_2015_L2_brds_SH1" "SH1" 2 0.999802 0.000198 NA 1
"547" "SH" "whtstbk_gbs_2015_L2_brds_SH10" "SH10" 2 0.999815 0.000185 NA 1
"548" "SH" "whtstbk_gbs_2015_L2_brds_SH12" "SH12" 2 0.999739 0.000261 NA 1
"549" "SH" "whtstbk_gbs_2015_L2_brds_SH16" "SH16" 2 0.999822 0.000178 NA 1
"550" "SH" "whtstbk_gbs_2015_L2_brds_SH2" "SH2" 2 0.999839 0.000161 NA 1
"551" "SH" "whtstbk_gbs_2015_L2_brds_SH20" "SH20" 2 0.997541 0.002459 NA 1
"552" "SH" "whtstbk_gbs_2015_L2_brds_SH5" "SH5" 2 0.000498 0.999502 NA 2
"553" "SH" "whtstbk_gbs_2015_L2_brds_SH8" "SH8" 2 0.996175 0.003825 NA 1
"554" "SK" "whtstbk_gbs_2015_L2_brds_SK1" "SK1" 2 0.999848 0.000152 NA 1
"555" "SK" "whtstbk_gbs_2015_L2_brds_SK12" "SK12" 2 0.999856 0.000144 NA 1
"556" "SK" "whtstbk_gbs_2015_L2_brds_SK15" "SK15" 2 0.99988 0.00012 NA 1
"557" "SK" "whtstbk_gbs_2015_L2_brds_SK24" "SK24" 2 0.999879 0.000121 NA 1
"558" "SK" "whtstbk_gbs_2015_L2_brds_SK30" "SK30" 2 0.999857 0.000143 NA 1
"559" "SK" "whtstbk_gbs_2015_L2_brds_SK36" "SK36" 2 0.999926 7.4e-05 NA 1
"560" "SK" "whtstbk_gbs_2015_L2_brds_SK7" "SK7" 2 0.999873 0.000127 NA 1
"561" "SP" "whtstbk_gbs_2015_L2_brds_SP2" "SP2" 2 0.999784 0.000216 NA 1
"562" "SP" "whtstbk_gbs_2015_L2_brds_SP3" "SP3" 2 0.99978 0.00022 NA 1
"563" "SP" "whtstbk_gbs_2015_L2_brds_SP5" "SP5" 2 0.999823 0.000177 NA 1
"564" "SR" "whtstbk_gbs_2015_L2_brds_SR107" "SR107" 2 0.000209 0.999791 NA 2
"565" "SR" "whtstbk_gbs_2015_L2_brds_SR113" "SR113" 2 0.986022 0.013978 NA 1
"566" "SR" "whtstbk_gbs_2015_L2_brds_SR120" "SR120" 2 0.000143 0.999857 NA 2
"567" "SR" "whtstbk_gbs_2015_L2_brds_SR130" "SR130" 2 0.999804 0.000196 NA 1
"568" "SR" "whtstbk_gbs_2015_L2_brds_SR137" "SR137" 2 0.000167 0.999833 NA 2
"569" "SR" "whtstbk_gbs_2015_L2_brds_SR148" "SR148" 2 0.000184 0.999816 NA 2
"570" "SR" "whtstbk_gbs_2015_L2_brds_SR149" "SR149" 2 0.000181 0.999819 NA 2
"571" "SR" "whtstbk_gbs_2015_L2_brds_SR18" "SR18" 2 0.000275 0.999725 NA 2
"572" "SR" "whtstbk_gbs_2015_L2_brds_SR20" "SR20" 2 0.188928 0.811072 NA 2
"573" "SR" "whtstbk_gbs_2015_L2_brds_SR25" "SR25" 2 0.000219 0.999781 NA 2
"574" "SR" "whtstbk_gbs_2015_L2_brds_SR45" "SR45" 2 0.999822 0.000178 NA 1
"575" "SR" "whtstbk_gbs_2015_L2_brds_SR80" "SR80" 2 0.000234 0.999766 NA 2
"576" "SR" "whtstbk_gbs_2015_L2_brds_SR92" "SR92" 2 0.000198 0.999802 NA 2
"577" "AL" "whtstbk_gbs_2015_L1_brds_AL1" "AL1" 3 0.000804 1.9e-05 0.999177 3
"578" "AL" "whtstbk_gbs_2015_L1_brds_AL11" "AL11" 3 1.9e-05 1.9e-05 0.999962 3
"579" "AL" "whtstbk_gbs_2015_L1_brds_AL13" "AL13" 3 1.9e-05 0.002033 0.997948 3
"580" "AL" "whtstbk_gbs_2015_L1_brds_AL14" "AL14" 3 2.1e-05 2.1e-05 0.999959 3
"581" "AL" "whtstbk_gbs_2015_L1_brds_AL23" "AL23" 3 0.008351 1.9e-05 0.99163 3
"582" "AL" "whtstbk_gbs_2015_L1_brds_AL32" "AL32" 3 0.021677 1.8e-05 0.978305 3
"583" "AL" "whtstbk_gbs_2015_L1_brds_AL5" "AL5" 3 0.004656 0.001758 0.993586 3
"584" "AL" "whtstbk_gbs_2015_L1_brds_AL7" "AL7" 3 0.00165 0.004796 0.993555 3
"585" "BR" "whtstbk_gbs_2015_L1_brds_BR20" "BR20" 3 0.987089 0.010672 0.002238 1
"586" "BR" "whtstbk_gbs_2015_L1_brds_BR24" "BR24" 3 0.994395 0.005571 3.4e-05 1
"587" "BR" "whtstbk_gbs_2015_L1_brds_BR28" "BR28" 3 0.98294 2e-05 0.017041 1
"588" "BR" "whtstbk_gbs_2015_L1_brds_BR31" "BR31" 3 0.983503 0.013561 0.002936 1
"589" "BR" "whtstbk_gbs_2015_L1_brds_BR33" "BR33" 3 0.964826 0.014465 0.020709 1
"590" "BR" "whtstbk_gbs_2015_L1_brds_BR36" "BR36" 3 0.992961 0.002867 0.004172 1
"591" "CB" "whtstbk_gbs_2015_L1_brds_CB1" "CB1" 3 0.001195 0.006235 0.99257 3
"592" "CL" "whtstbk_gbs_2015_L1_brds_CL11" "CL11" 3 1.9e-05 0.001629 0.998352 3
"593" "CL" "whtstbk_gbs_2015_L1_brds_CL12" "CL12" 3 1.9e-05 0.03423 0.965751 3
"594" "CL" "whtstbk_gbs_2015_L1_brds_CL19" "CL19" 3 1.9e-05 0.999965 1.6e-05 2
"595" "CL" "whtstbk_gbs_2015_L1_brds_CL21" "CL21" 3 2.1e-05 0.999958 2.1e-05 2
"596" "CL" "whtstbk_gbs_2015_L1_brds_CL24" "CL24" 3 1.9e-05 0.002604 0.997377 3
"597" "CL" "whtstbk_gbs_2015_L1_brds_CL25" "CL25" 3 1.9e-05 0.999964 1.7e-05 2
"598" "CL" "whtstbk_gbs_2015_L1_brds_CL28" "CL28" 3 1.9e-05 0.012532 0.987449 3
"599" "CL" "whtstbk_gbs_2015_L1_brds_CL29" "CL29" 3 1.9e-05 0.999965 1.7e-05 2
"600" "CL" "whtstbk_gbs_2015_L1_brds_CL33" "CL33" 3 1.9e-05 0.999038 0.000943 2
"601" "CL" "whtstbk_gbs_2015_L1_brds_CL38" "CL38" 3 2e-05 0.038026 0.961955 3
"602" "CL" "whtstbk_gbs_2015_L1_brds_CL40" "CL40" 3 1.9e-05 0.999965 1.6e-05 2
"603" "CL" "whtstbk_gbs_2015_L1_brds_CL41" "CL41" 3 2e-05 0.999961 2e-05 2
"604" "CL" "whtstbk_gbs_2015_L1_brds_CL45" "CL45" 3 1.9e-05 0.999962 1.9e-05 2
"605" "CL" "whtstbk_gbs_2015_L1_brds_CL50" "CL50" 3 1.9e-05 0.00467 0.995311 3
"606" "CL" "whtstbk_gbs_2015_L1_brds_CL53" "CL53" 3 2e-05 0.001007 0.998974 3
"607" "CL" "whtstbk_gbs_2015_L1_brds_CL58" "CL58" 3 2e-05 0.003981 0.995999 3
"608" "CL" "whtstbk_gbs_2015_L1_brds_CL64" "CL64" 3 3e-05 0.99994 3e-05 2
"609" "CL" "whtstbk_gbs_2015_L1_brds_CL64.2" "CL64.2" 3 2e-05 0.00767 0.99231 3
"610" "CPN" "whtstbk_gbs_2015_L1_brds_CPN12" "CPN12" 3 0.00274 0.000873 0.996386 3
"611" "CPN" "whtstbk_gbs_2015_L1_brds_CPN13" "CPN13" 3 0.021105 0.000378 0.978517 3
"612" "CPN" "whtstbk_gbs_2015_L1_brds_CPN19" "CPN19" 3 0.001792 1.9e-05 0.998189 3
"613" "CPN" "whtstbk_gbs_2015_L1_brds_CPN23" "CPN23" 3 0.003727 2.4e-05 0.996249 3
"614" "CPN" "whtstbk_gbs_2015_L1_brds_CPN25" "CPN25" 3 1.9e-05 1.9e-05 0.999963 3
"615" "CPN" "whtstbk_gbs_2015_L1_brds_CPN33" "CPN33" 3 0.000617 1.9e-05 0.999364 3
"616" "CPN" "whtstbk_gbs_2015_L1_brds_CPN9" "CPN9" 3 0.011664 1.8e-05 0.988317 3
"617" "CPSE" "whtstbk_gbs_2015_L1_brds_CPSE15" "CPSE15" 3 1.9e-05 1.9e-05 0.999961 3
"618" "CPSE" "whtstbk_gbs_2015_L1_brds_CPSE19" "CPSE19" 3 1.8e-05 0.000541 0.999441 3
"619" "CPSE" "whtstbk_gbs_2015_L1_brds_CPSE20" "CPSE20" 3 0.03364 1.9e-05 0.966341 3
"620" "CPSE" "whtstbk_gbs_2015_L1_brds_CPSE23" "CPSE23" 3 0.00857 0.002681 0.988748 3
"621" "CPSE" "whtstbk_gbs_2015_L1_brds_CPSE25" "CPSE25" 3 0.001331 1.9e-05 0.998651 3
"622" "CPSE" "whtstbk_gbs_2015_L1_brds_CPSE33" "CPSE33" 3 0.012905 1.9e-05 0.987076 3
"623" "CPSE" "whtstbk_gbs_2015_L1_brds_CPSE34" "CPSE34" 3 0.021747 1.5e-05 0.978238 3
"624" "CPSE" "whtstbk_gbs_2015_L1_brds_CPSE9" "CPSE9" 3 1.9e-05 1.9e-05 0.999962 3
"625" "GC" "whtstbk_gbs_2015_L1_brds_GC1" "GC1" 3 0.998857 0.001117 2.5e-05 1
"626" "GC" "whtstbk_gbs_2015_L1_brds_GC14" "GC14" 3 0.999962 1.9e-05 1.9e-05 1
"627" "GC" "whtstbk_gbs_2015_L1_brds_GC18" "GC18" 3 0.936498 0.056966 0.006535 1
"628" "GC" "whtstbk_gbs_2015_L1_brds_GC2" "GC2" 3 0.993388 0.003765 0.002847 1
"629" "GC" "whtstbk_gbs_2015_L1_brds_GC21" "GC21" 3 0.951439 0.048543 1.8e-05 1
"630" "GC" "whtstbk_gbs_2015_L1_brds_GC24" "GC24" 3 0.990858 0.005904 0.003238 1
"631" "GC" "whtstbk_gbs_2015_L1_brds_GC30" "GC30" 3 0.999374 0.000541 8.5e-05 1
"632" "GC" "whtstbk_gbs_2015_L1_brds_GC31" "GC31" 3 0.951032 0.014164 0.034803 1
"633" "GC" "whtstbk_gbs_2015_L1_brds_GC36" "GC36" 3 0.92495 0.047163 0.027887 1
"634" "GC" "whtstbk_gbs_2015_L1_brds_GC38" "GC38" 3 0.995647 2.1e-05 0.004332 1
"635" "GC" "whtstbk_gbs_2015_L1_brds_GC9" "GC9" 3 0.990001 0.002864 0.007135 1
"636" "LD" "whtstbk_gbs_2015_L1_brds_LD1" "LD1" 3 1.9e-05 0.999962 1.9e-05 2
"637" "LD" "whtstbk_gbs_2015_L1_brds_LD3" "LD3" 3 0.002378 0.995223 0.002398 2
"638" "LN" "whtstbk_gbs_2015_L1_brds_LN1" "LN1" 3 0.985979 0.009357 0.004664 1
"639" "LN" "whtstbk_gbs_2015_L1_brds_LN10" "LN10" 3 0.999956 2.2e-05 2.2e-05 1
"640" "LN" "whtstbk_gbs_2015_L1_brds_LN12" "LN12" 3 0.984088 0.010089 0.005823 1
"641" "LN" "whtstbk_gbs_2015_L1_brds_LN13" "LN13" 3 0.974887 0.021681 0.003432 1
"642" "LN" "whtstbk_gbs_2015_L1_brds_LN16" "LN16" 3 0.994548 0.001307 0.004144 1
"643" "LN" "whtstbk_gbs_2015_L1_brds_LN19" "LN19" 3 0.959708 0.012165 0.028128 1
"644" "LN" "whtstbk_gbs_2015_L1_brds_LN22" "LN22" 3 0.990347 0.009625 2.8e-05 1
"645" "LN" "whtstbk_gbs_2015_L1_brds_LN25" "LN25" 3 0.978845 0.019351 0.001804 1
"646" "LN" "whtstbk_gbs_2015_L1_brds_LN3" "LN3" 3 0.988295 0.01111 0.000595 1
"647" "LN" "whtstbk_gbs_2015_L1_brds_LN4" "LN4" 3 0.988475 0.000855 0.01067 1
"648" "LN" "whtstbk_gbs_2015_L1_brds_LN6" "LN6" 3 0.999931 5e-05 1.9e-05 1
"649" "LN" "whtstbk_gbs_2015_L1_brds_LN7" "LN7" 3 0.999956 2.2e-05 2.2e-05 1
"650" "LN" "whtstbk_gbs_2015_L1_brds_LN9" "LN9" 3 0.935784 0.00888 0.055336 1
"651" "MH" "whtstbk_gbs_2015_L1_brds_MH10" "MH10" 3 0.11256 0.029445 0.857995 3
"652" "MH" "whtstbk_gbs_2015_L1_brds_MH16" "MH16" 3 0.226609 0.007648 0.765742 3
"653" "MH" "whtstbk_gbs_2015_L1_brds_MH19" "MH19" 3 0.000659 1.8e-05 0.999323 3
"654" "MH" "whtstbk_gbs_2015_L1_brds_MH21" "MH21" 3 0.01919 0.002457 0.978353 3
"655" "MH" "whtstbk_gbs_2015_L1_brds_MH22" "MH22" 3 0.104852 0.051819 0.843329 3
"656" "MH" "whtstbk_gbs_2015_L1_brds_MH29" "MH29" 3 1.9e-05 0.999549 0.000432 2
"657" "MH" "whtstbk_gbs_2015_L1_brds_MH35" "MH35" 3 1.9e-05 0.999963 1.8e-05 2
"658" "MH" "whtstbk_gbs_2015_L1_brds_MH36" "MH36" 3 2e-05 0.999964 1.6e-05 2
"659" "MH" "whtstbk_gbs_2015_L1_brds_MH5" "MH5" 3 0.149128 1.9e-05 0.850853 3
"660" "MM" "whtstbk_gbs_2015_L1_brds_MM2" "MM2" 3 2e-05 0.999963 1.7e-05 2
"661" "MR" "whtstbk_gbs_2015_L1_brds_MR1" "MR1" 3 0.999962 1.9e-05 1.9e-05 1
"662" "MR" "whtstbk_gbs_2015_L1_brds_MR15" "MR15" 3 0.997279 0.002702 1.9e-05 1
"663" "MR" "whtstbk_gbs_2015_L1_brds_MR18" "MR18" 3 0.997207 0.002774 1.9e-05 1
"664" "MR" "whtstbk_gbs_2015_L1_brds_MR4" "MR4" 3 0.999959 2.1e-05 2.1e-05 1
"665" "MR" "whtstbk_gbs_2015_L1_brds_MR47" "MR47" 3 0.99862 1.9e-05 0.001362 1
"666" "MR" "whtstbk_gbs_2015_L1_brds_MR58" "MR58" 3 0.994301 0.003495 0.002204 1
"667" "MR" "whtstbk_gbs_2015_L1_brds_MR9" "MR9" 3 0.999961 1.9e-05 1.9e-05 1
"668" "QR" "whtstbk_gbs_2015_L1_brds_QR2" "QR2" 3 0.008512 0.012626 0.978862 3
"669" "RT" "whtstbk_gbs_2015_L1_brds_RT22" "RT22" 3 1.9e-05 0.999061 0.00092 2
"670" "RT" "whtstbk_gbs_2015_L1_brds_RT42" "RT42" 3 2.7e-05 0.992655 0.007318 2
"671" "RT" "whtstbk_gbs_2015_L1_brds_RT47" "RT47" 3 0.1182 0.149368 0.732432 3
"672" "RT" "whtstbk_gbs_2015_L1_brds_RT50" "RT50" 3 2.6e-05 0.980441 0.019533 2
"673" "RT" "whtstbk_gbs_2015_L1_brds_RT60" "RT60" 3 2.2e-05 0.999956 2.2e-05 2
"674" "SF" "whtstbk_gbs_2015_L1_brds_SF12" "SF12" 3 0.124998 0.015836 0.859166 3
"675" "SF" "whtstbk_gbs_2015_L1_brds_SF2" "SF2" 3 1.9e-05 0.999961 1.9e-05 2
"676" "SF" "whtstbk_gbs_2015_L1_brds_SF24" "SF24" 3 1.9e-05 0.999961 1.9e-05 2
"677" "SF" "whtstbk_gbs_2015_L1_brds_SF27" "SF27" 3 1.9e-05 0.999962 1.9e-05 2
"678" "SF" "whtstbk_gbs_2015_L1_brds_SF28" "SF28" 3 2.7e-05 0.999947 2.7e-05 2
"679" "SF" "whtstbk_gbs_2015_L1_brds_SF32" "SF32" 3 1.9e-05 0.999963 1.8e-05 2
"680" "SF" "whtstbk_gbs_2015_L1_brds_SF5" "SF5" 3 1.9e-05 0.999962 1.9e-05 2
"681" "SF" "whtstbk_gbs_2015_L1_brds_SF58" "SF58" 3 0.011588 0.017347 0.971065 3
"682" "SF" "whtstbk_gbs_2015_L1_brds_SF83" "SF83" 3 2e-05 0.99996 2e-05 2
"683" "SH" "whtstbk_gbs_2015_L1_brds_SH11" "SH11" 3 0.002 0.001181 0.996819 3
"684" "SH" "whtstbk_gbs_2015_L1_brds_SH13" "SH13" 3 1.9e-05 0.999379 0.000602 2
"685" "SH" "whtstbk_gbs_2015_L1_brds_SH14" "SH14" 3 1.9e-05 0.999962 1.9e-05 2
"686" "SH" "whtstbk_gbs_2015_L1_brds_SH18" "SH18" 3 1.9e-05 0.00855 0.991432 3
"687" "SH" "whtstbk_gbs_2015_L1_brds_SH19" "SH19" 3 1.6e-05 0.008204 0.99178 3
"688" "SH" "whtstbk_gbs_2015_L1_brds_SH4" "SH4" 3 1.9e-05 0.000303 0.999678 3
"689" "SH" "whtstbk_gbs_2015_L1_brds_SH6" "SH6" 3 1.9e-05 0.999963 1.9e-05 2
"690" "SH" "whtstbk_gbs_2015_L1_brds_SH7" "SH7" 3 2.3e-05 0.000136 0.999841 3
"691" "SK" "whtstbk_gbs_2015_L1_brds_SK10" "SK10" 3 0.962166 0.037814 1.9e-05 1
"692" "SK" "whtstbk_gbs_2015_L1_brds_SK13" "SK13" 3 0.999962 1.9e-05 1.9e-05 1
"693" "SK" "whtstbk_gbs_2015_L1_brds_SK14" "SK14" 3 0.999962 1.9e-05 1.9e-05 1
"694" "SK" "whtstbk_gbs_2015_L1_brds_SK17" "SK17" 3 0.999963 1.9e-05 1.9e-05 1
"695" "SK" "whtstbk_gbs_2015_L1_brds_SK19" "SK19" 3 0.999959 2e-05 2e-05 1
"696" "SK" "whtstbk_gbs_2015_L1_brds_SK25" "SK25" 3 0.999781 2e-04 1.9e-05 1
"697" "SK" "whtstbk_gbs_2015_L1_brds_SK26" "SK26" 3 0.998111 0.001865 2.5e-05 1
"698" "SK" "whtstbk_gbs_2015_L1_brds_SK4" "SK4" 3 0.999419 0.00056 2.1e-05 1
"699" "SK" "whtstbk_gbs_2015_L1_brds_SK8" "SK8" 3 0.999963 1.9e-05 1.9e-05 1
"700" "SP" "whtstbk_gbs_2015_L1_brds_SP1" "SP1" 3 0.009635 0.014559 0.975806 3
"701" "SP" "whtstbk_gbs_2015_L1_brds_SP4" "SP4" 3 0.007834 0.030154 0.962012 3
"702" "SR" "whtstbk_gbs_2015_L1_brds_SR1" "SR1" 3 0.002878 0.008435 0.988687 3
"703" "SR" "whtstbk_gbs_2015_L1_brds_SR105" "SR105" 3 1.9e-05 0.999966 1.6e-05 2
"704" "SR" "whtstbk_gbs_2015_L1_brds_SR114" "SR114" 3 2e-05 0.999961 2e-05 2
"705" "SR" "whtstbk_gbs_2015_L1_brds_SR125" "SR125" 3 1.9e-05 1.9e-05 0.999962 3
"706" "SR" "whtstbk_gbs_2015_L1_brds_SR128" "SR128" 3 0.020149 0.002301 0.97755 3
"707" "SR" "whtstbk_gbs_2015_L1_brds_SR131" "SR131" 3 1.9e-05 0.999718 0.000263 2
"708" "SR" "whtstbk_gbs_2015_L1_brds_SR133" "SR133" 3 1.9e-05 0.99991 7.1e-05 2
"709" "SR" "whtstbk_gbs_2015_L1_brds_SR141" "SR141" 3 1.9e-05 0.999963 1.9e-05 2
"710" "SR" "whtstbk_gbs_2015_L1_brds_SR144" "SR144" 3 1.9e-05 0.004585 0.995396 3
"711" "SR" "whtstbk_gbs_2015_L1_brds_SR15" "SR15" 3 0.028552 0.943108 0.02834 2
"712" "SR" "whtstbk_gbs_2015_L1_brds_SR159" "SR159" 3 0.042971 0.002029 0.955001 3
"713" "SR" "whtstbk_gbs_2015_L1_brds_SR24" "SR24" 3 0.002311 0.066044 0.931645 3
"714" "SR" "whtstbk_gbs_2015_L1_brds_SR34" "SR34" 3 0.003577 0.083579 0.912844 3
"715" "SR" "whtstbk_gbs_2015_L1_brds_SR37" "SR37" 3 1.9e-05 1.9e-05 0.999962 3
"716" "SR" "whtstbk_gbs_2015_L1_brds_SR51" "SR51" 3 1.9e-05 0.999964 1.8e-05 2
"717" "SR" "whtstbk_gbs_2015_L1_brds_SR58" "SR58" 3 0.012504 0.093277 0.894219 3
"718" "SR" "whtstbk_gbs_2015_L1_brds_SR88" "SR88" 3 0.000476 1.9e-05 0.999506 3
"719" "SR" "whtstbk_gbs_2015_L1_brds_SR89" "SR89" 3 1.9e-05 0.005435 0.994546 3
"720" "SR" "whtstbk_gbs_2015_L1_brds_SR96" "SR96" 3 5.9e-05 0.003067 0.996874 3
"721" "AL" "whtstbk_gbs_2015_L2_brds_AL12" "AL12" 3 0.033278 0.000938 0.965783 3
"722" "AL" "whtstbk_gbs_2015_L2_brds_AL2" "AL2" 3 1.9e-05 1.9e-05 0.999963 3
"723" "AL" "whtstbk_gbs_2015_L2_brds_AL21" "AL21" 3 0.011795 0.012413 0.975792 3
"724" "AL" "whtstbk_gbs_2015_L2_brds_AL22" "AL22" 3 0.005153 2.1e-05 0.994825 3
"725" "AL" "whtstbk_gbs_2015_L2_brds_AL24" "AL24" 3 2e-05 0.001892 0.998088 3
"726" "AL" "whtstbk_gbs_2015_L2_brds_AL29" "AL29" 3 0.012933 0.004552 0.982515 3
"727" "AL" "whtstbk_gbs_2015_L2_brds_AL3" "AL3" 3 0.002139 0.001408 0.996453 3
"728" "AL" "whtstbk_gbs_2015_L2_brds_AL6" "AL6" 3 0.016403 1.9e-05 0.983578 3
"729" "BR" "whtstbk_gbs_2015_L2_brds_BR18" "BR18" 3 0.945704 0.034517 0.019779 1
"730" "BR" "whtstbk_gbs_2015_L2_brds_BR19" "BR19" 3 0.999958 2.1e-05 2.1e-05 1
"731" "BR" "whtstbk_gbs_2015_L2_brds_BR21" "BR21" 3 0.992536 1.7e-05 0.007448 1
"732" "BR" "whtstbk_gbs_2015_L2_brds_BR23" "BR23" 3 0.951278 0.009409 0.039313 1
"733" "BR" "whtstbk_gbs_2015_L2_brds_BR25" "BR25" 3 0.97737 0.007903 0.014727 1
"734" "BR" "whtstbk_gbs_2015_L2_brds_BR26" "BR26" 3 0.984679 0.004131 0.01119 1
"735" "BR" "whtstbk_gbs_2015_L2_brds_BR29" "BR29" 3 0.999962 1.9e-05 1.9e-05 1
"736" "BR" "whtstbk_gbs_2015_L2_brds_BR32" "BR32" 3 0.991572 0.005476 0.002953 1
"737" "BR" "whtstbk_gbs_2015_L2_brds_BR37" "BR37" 3 0.95156 0.019134 0.029306 1
"738" "CB" "whtstbk_gbs_2015_L2_brds_CB2" "CB2" 3 0.00747 0.061412 0.931118 3
"739" "CL" "whtstbk_gbs_2015_L2_brds_CL17" "CL17" 3 1.9e-05 0.00286 0.99712 3
"740" "CL" "whtstbk_gbs_2015_L2_brds_CL23" "CL23" 3 1.8e-05 0.006249 0.993732 3
"741" "CL" "whtstbk_gbs_2015_L2_brds_CL27" "CL27" 3 0.03989 0.010381 0.949729 3
"742" "CL" "whtstbk_gbs_2015_L2_brds_CL31" "CL31" 3 1.9e-05 0.999962 1.9e-05 2
"743" "CL" "whtstbk_gbs_2015_L2_brds_CL39" "CL39" 3 2e-05 0.999961 2e-05 2
"744" "CL" "whtstbk_gbs_2015_L2_brds_CL42" "CL42" 3 2.2e-05 0.999956 2.2e-05 2
"745" "CL" "whtstbk_gbs_2015_L2_brds_CL43" "CL43" 3 8.6e-05 0.00147 0.998444 3
"746" "CL" "whtstbk_gbs_2015_L2_brds_CL47" "CL47" 3 1.9e-05 0.997491 0.00249 2
"747" "CL" "whtstbk_gbs_2015_L2_brds_CL54" "CL54" 3 1.9e-05 0.999962 1.9e-05 2
"748" "CL" "whtstbk_gbs_2015_L2_brds_CL56" "CL56" 3 1.9e-05 0.967638 0.032343 2
"749" "CL" "whtstbk_gbs_2015_L2_brds_CL63" "CL63" 3 1.9e-05 0.999962 1.9e-05 2
"750" "CL" "whtstbk_gbs_2015_L2_brds_CL9" "CL9" 3 1.6e-05 0.00182 0.998164 3
"751" "CPN" "whtstbk_gbs_2015_L2_brds_CPN10" "CPN10" 3 0.00507 1.9e-05 0.994911 3
"752" "CPN" "whtstbk_gbs_2015_L2_brds_CPN15" "CPN15" 3 0.000416 1.9e-05 0.999566 3
"753" "CPN" "whtstbk_gbs_2015_L2_brds_CPN17" "CPN17" 3 0.012672 1.9e-05 0.98731 3
"754" "CPN" "whtstbk_gbs_2015_L2_brds_CPN20" "CPN20" 3 0.010718 2.1e-05 0.989261 3
"755" "CPN" "whtstbk_gbs_2015_L2_brds_CPN27" "CPN27" 3 1.9e-05 1.9e-05 0.999963 3
"756" "CPN" "whtstbk_gbs_2015_L2_brds_CPN28" "CPN28" 3 1.6e-05 0.00032 0.999664 3
"757" "CPN" "whtstbk_gbs_2015_L2_brds_CPN35" "CPN35" 3 0.001118 0.00453 0.994352 3
"758" "CPN" "whtstbk_gbs_2015_L2_brds_CPN6" "CPN6" 3 0.00215 0.000885 0.996965 3
"759" "CPN" "whtstbk_gbs_2015_L2_brds_CPN8" "CPN8" 3 0.012865 0.00148 0.985655 3
"760" "CPSE" "whtstbk_gbs_2015_L2_brds_CPSE11" "CPSE11" 3 0.010014 0.000616 0.989371 3
"761" "CPSE" "whtstbk_gbs_2015_L2_brds_CPSE12" "CPSE12" 3 0.002006 0.006629 0.991366 3
"762" "CPSE" "whtstbk_gbs_2015_L2_brds_CPSE16" "CPSE16" 3 1.9e-05 1.9e-05 0.999963 3
"763" "CPSE" "whtstbk_gbs_2015_L2_brds_CPSE2" "CPSE2" 3 0.005948 1.5e-05 0.994037 3
"764" "CPSE" "whtstbk_gbs_2015_L2_brds_CPSE21" "CPSE21" 3 0.024646 0.000933 0.974421 3
"765" "CPSE" "whtstbk_gbs_2015_L2_brds_CPSE32" "CPSE32" 3 0.005987 0.001009 0.993004 3
"766" "CPSE" "whtstbk_gbs_2015_L2_brds_CPSE38" "CPSE38" 3 0.008752 1.9e-05 0.991228 3
"767" "GC" "whtstbk_gbs_2015_L2_brds_GC10" "GC10" 3 0.989331 0.010649 1.9e-05 1
"768" "GC" "whtstbk_gbs_2015_L2_brds_GC12" "GC12" 3 0.995044 0.000269 0.004688 1
"769" "GC" "whtstbk_gbs_2015_L2_brds_GC15" "GC15" 3 0.999962 1.9e-05 1.9e-05 1
"770" "GC" "whtstbk_gbs_2015_L2_brds_GC16" "GC16" 3 0.993927 0.005224 0.00085 1
"771" "GC" "whtstbk_gbs_2015_L2_brds_GC19" "GC19" 3 0.999913 1.9e-05 6.8e-05 1
"772" "GC" "whtstbk_gbs_2015_L2_brds_GC28" "GC28" 3 0.981712 0.009882 0.008407 1
"773" "GC" "whtstbk_gbs_2015_L2_brds_GC32" "GC32" 3 0.975489 0.003098 0.021412 1
"774" "GC" "whtstbk_gbs_2015_L2_brds_GC4" "GC4" 3 0.99162 0.002078 0.006302 1
"775" "GC" "whtstbk_gbs_2015_L2_brds_GC40" "GC40" 3 0.995501 1.9e-05 0.00448 1
"776" "GC" "whtstbk_gbs_2015_L2_brds_GC45" "GC45" 3 0.958487 0.029467 0.012046 1
"777" "GC" "whtstbk_gbs_2015_L2_brds_GC7" "GC7" 3 0.998087 0.001739 0.000174 1
"778" "LD" "whtstbk_gbs_2015_L2_brds_LD2" "LD2" 3 0.006836 0.0118 0.981364 3
"779" "LN" "whtstbk_gbs_2015_L2_brds_LN11" "LN11" 3 0.993031 0.004599 0.002369 1
"780" "LN" "whtstbk_gbs_2015_L2_brds_LN14" "LN14" 3 0.996722 0.003258 2e-05 1
